timestamp,acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z
2025-12-17 14:30:55.395,-0.24,0.19,9.05,-0.01,-0.08,0.13
2025-12-17 14:30:55.418,-0.27,0.15,9.02,-0.01,-0.08,0.12
2025-12-17 14:30:55.441,-0.24,0.24,9.04,-0.01,-0.08,0.13
2025-12-17 14:30:55.464,-0.29,0.19,9.05,-0.01,-0.08,0.13
2025-12-17 14:30:55.487,-0.2,0.18,9.04,-0.01,-0.08,0.13
2025-12-17 14:30:55.510,-0.23,0.18,9.08,-0.01,-0.08,0.13
2025-12-17 14:30:55.533,-0.27,0.14,9.07,-0.01,-0.08,0.13
2025-12-17 14:30:55.556,-0.2,0.22,9.05,-0.01,-0.08,0.13
2025-12-17 14:30:55.579,-0.16,0.18,9.09,-0.01,-0.08,0.13
2025-12-17 14:30:55.602,-0.21,0.16,9.08,-0.01,-0.08,0.13
2025-12-17 14:30:55.625,-0.19,0.23,9.1,-0.01,-0.08,0.13
2025-12-17 14:30:55.648,-0.23,0.28,9.05,-0.01,-0.08,0.13
2025-12-17 14:30:55.671,-0.26,0.23,9.06,-0.01,-0.08,0.13
2025-12-17 14:30:55.694,-0.26,0.17,9.02,-0.01,-0.08,0.13
2025-12-17 14:30:55.717,-0.19,0.16,8.96,-0.01,-0.08,0.13
2025-12-17 14:30:55.740,-0.29,0.12,9.08,-0.01,-0.08,0.12
2025-12-17 14:30:55.763,-0.23,0.17,9.0,-0.0,-0.08,0.13
2025-12-17 14:30:55.786,-0.3,0.22,9.07,-0.0,-0.08,0.13
2025-12-17 14:30:55.809,-0.23,0.15,9.09,-0.0,-0.07,0.13
2025-12-17 14:30:55.832,-0.38,-0.17,9.46,0.02,-0.07,0.13
2025-12-17 14:30:55.855,-0.32,0.14,9.08,0.01,-0.07,0.13
2025-12-17 14:30:55.878,-0.23,0.3,9.12,0.01,-0.07,0.12
2025-12-17 14:30:55.900,-0.35,0.32,9.08,-0.0,-0.08,0.13
2025-12-17 14:30:55.924,-0.27,0.36,8.94,-0.01,-0.08,0.13
2025-12-17 14:30:55.947,-0.13,0.26,9.01,-0.01,-0.08,0.13
2025-12-17 14:30:55.970,-0.0,0.08,9.08,-0.01,-0.08,0.13
2025-12-17 14:30:55.993,-0.17,0.1,9.04,-0.01,-0.08,0.12
2025-12-17 14:30:56.016,-0.29,0.32,9.13,-0.01,-0.09,0.12
2025-12-17 14:30:56.039,-0.09,0.17,9.01,-0.01,-0.08,0.13
2025-12-17 14:30:56.062,-0.13,0.18,9.04,-0.01,-0.08,0.13
2025-12-17 14:30:56.085,-0.3,0.25,9.01,-0.01,-0.08,0.13
2025-12-17 14:30:56.108,-0.33,0.09,9.13,-0.01,-0.08,0.13
2025-12-17 14:30:56.131,-0.24,0.04,9.08,-0.0,-0.08,0.13
2025-12-17 14:30:56.153,-0.26,0.23,9.02,0.0,-0.08,0.13
2025-12-17 14:30:56.177,-0.25,0.24,9.1,-0.0,-0.08,0.12
2025-12-17 14:30:56.200,-0.41,0.27,9.05,-0.0,-0.08,0.13
2025-12-17 14:30:56.223,-0.29,0.29,9.05,-0.01,-0.08,0.12
2025-12-17 14:30:56.246,-0.21,0.2,9.0,-0.01,-0.08,0.13
2025-12-17 14:30:56.269,-0.2,0.17,8.99,-0.01,-0.08,0.13
2025-12-17 14:30:56.292,-0.18,0.22,9.04,-0.01,-0.08,0.12
2025-12-17 14:30:56.315,-0.17,0.33,9.06,-0.01,-0.08,0.13
2025-12-17 14:30:56.338,-0.11,0.23,9.04,-0.01,-0.08,0.13
2025-12-17 14:30:56.361,-0.23,0.15,9.06,-0.01,-0.08,0.12
2025-12-17 14:30:56.384,-0.23,0.15,9.16,-0.01,-0.08,0.13
2025-12-17 14:30:56.407,-0.21,0.11,9.06,-0.01,-0.08,0.13
2025-12-17 14:30:56.430,-0.27,0.19,9.12,-0.0,-0.08,0.13
2025-12-17 14:30:56.453,-0.26,0.23,9.03,-0.0,-0.08,0.13
2025-12-17 14:30:56.476,-0.32,0.29,8.91,-0.0,-0.08,0.13
2025-12-17 14:30:56.498,-0.3,0.21,8.95,-0.01,-0.08,0.13
2025-12-17 14:30:56.521,-0.34,0.25,9.11,-0.01,-0.08,0.12
2025-12-17 14:30:56.544,-0.32,0.26,8.96,-0.01,-0.08,0.13
2025-12-17 14:30:56.568,-0.26,0.19,9.06,-0.01,-0.08,0.13
2025-12-17 14:30:56.591,-0.22,0.25,9.01,-0.01,-0.08,0.12
2025-12-17 14:30:56.614,-0.14,0.14,9.07,-0.01,-0.08,0.12
2025-12-17 14:30:56.637,-0.19,0.17,9.07,-0.01,-0.08,0.13
2025-12-17 14:30:56.660,-0.23,0.2,9.0,-0.01,-0.08,0.13
2025-12-17 14:30:56.683,-0.2,0.17,9.05,-0.01,-0.08,0.13
2025-12-17 14:30:56.706,-0.18,0.18,9.0,-0.0,-0.08,0.13
2025-12-17 14:30:56.729,-0.24,0.17,9.04,-0.0,-0.08,0.12
2025-12-17 14:30:56.752,-0.25,0.2,9.0,-0.0,-0.08,0.13
2025-12-17 14:30:56.774,-0.25,0.27,9.06,-0.0,-0.08,0.13
2025-12-17 14:30:56.798,-0.28,0.29,9.0,-0.01,-0.08,0.13
2025-12-17 14:30:56.821,-0.29,0.25,9.02,-0.01,-0.08,0.13
2025-12-17 14:30:56.844,-0.28,0.22,8.97,-0.01,-0.08,0.13
2025-12-17 14:30:56.867,-0.27,0.2,8.98,-0.01,-0.08,0.13
2025-12-17 14:30:56.890,-0.24,0.16,9.02,-0.01,-0.08,0.13
2025-12-17 14:30:56.913,-0.21,0.12,9.05,-0.01,-0.08,0.13
2025-12-17 14:30:56.936,-0.23,0.17,9.11,-0.01,-0.08,0.12
2025-12-17 14:30:56.959,-0.23,0.16,9.03,-0.01,-0.08,0.13
2025-12-17 14:30:56.982,-0.2,0.17,9.06,-0.0,-0.08,0.13
2025-12-17 14:30:57.004,-0.21,0.16,9.13,-0.01,-0.07,0.13
2025-12-17 14:30:57.028,-0.19,0.16,9.1,-0.01,-0.08,0.13
2025-12-17 14:30:57.051,-0.16,0.22,8.91,-0.01,-0.07,0.13
2025-12-17 14:30:57.074,-4.28,0.86,9.12,0.03,-0.09,-0.03
2025-12-17 14:30:57.097,-5.08,2.47,9.46,-0.17,0.01,-0.33
2025-12-17 14:30:57.120,-2.97,0.5,7.97,0.04,-0.03,-0.91
2025-12-17 14:30:57.143,5.27,0.26,7.83,-0.01,0.26,-0.04
2025-12-17 14:30:57.166,2.56,-3.32,8.62,-0.08,-0.13,0.93
2025-12-17 14:30:57.189,-0.15,-0.23,7.46,-0.0,-0.41,0.3
2025-12-17 14:30:57.212,0.15,0.3,8.82,-0.01,-0.19,-0.08
2025-12-17 14:30:57.235,-3.34,0.86,9.56,0.07,-0.24,-1.53
2025-12-17 14:30:57.258,1.27,-0.08,10.48,-0.32,-0.35,-0.68
2025-12-17 14:30:57.281,1.49,1.33,10.52,-0.4,-0.91,-0.56
2025-12-17 14:30:57.303,3.21,0.7,8.69,-0.13,-1.61,0.46
2025-12-17 14:30:57.327,0.99,0.34,8.08,-0.3,-0.87,0.49
2025-12-17 14:30:57.350,0.4,-0.71,8.5,-0.28,-0.53,0.47
2025-12-17 14:30:57.373,1.65,1.33,9.22,-0.38,-0.07,1.08
2025-12-17 14:30:57.395,0.84,0.17,8.17,-0.35,0.5,1.14
2025-12-17 14:30:57.419,-1.81,-0.51,10.64,-0.06,0.69,1.2
2025-12-17 14:30:57.443,-5.48,-3.55,11.03,-0.13,-0.85,-0.3
2025-12-17 14:30:57.465,2.21,0.92,9.38,-0.76,-1.11,-0.54
2025-12-17 14:30:57.488,0.69,-0.01,11.78,-0.94,-1.02,-0.05
2025-12-17 14:30:57.511,1.58,-2.94,10.3,-1.13,-2.14,-0.44
2025-12-17 14:30:57.534,2.71,0.29,9.36,-1.23,-2.25,-0.63
2025-12-17 14:30:57.557,3.58,-0.62,8.19,-1.07,-1.72,-0.16
2025-12-17 14:30:57.580,2.48,0.99,10.79,-1.05,-1.62,0.92
2025-12-17 14:30:57.603,4.89,0.38,6.9,-0.28,-1.27,2.04
2025-12-17 14:30:57.626,-1.26,-1.58,4.29,0.44,-0.52,1.12
2025-12-17 14:30:57.649,3.05,-1.93,8.05,-0.97,0.31,1.04
2025-12-17 14:30:57.672,5.2,-0.44,10.58,-1.81,-1.16,1.88
2025-12-17 14:30:57.695,5.59,-3.21,7.24,-2.66,-1.06,3.14
2025-12-17 14:30:57.718,4.03,-5.09,5.28,-2.09,0.61,3.63
2025-12-17 14:30:57.741,1.3,-6.92,8.19,-0.86,-0.46,1.37
2025-12-17 14:30:57.764,4.75,-3.02,5.88,-0.6,-0.52,1.7
2025-12-17 14:30:57.787,-0.3,-2.69,8.35,-0.58,0.04,2.24
2025-12-17 14:30:57.810,2.45,-3.06,5.84,-0.5,0.58,1.81
2025-12-17 14:30:57.833,1.15,-5.41,5.1,-0.35,1.68,1.72
2025-12-17 14:30:57.856,-1.87,-5.92,10.41,-0.64,2.69,1.2
2025-12-17 14:30:57.879,-2.93,-5.23,13.08,-0.99,1.34,0.89
2025-12-17 14:30:57.902,1.33,-5.69,7.03,-1.08,1.6,1.3
2025-12-17 14:30:57.925,1.77,-5.75,7.7,-1.22,2.5,1.46
2025-12-17 14:30:57.948,0.31,-7.44,6.78,-1.55,3.26,1.3
2025-12-17 14:30:57.971,-2.73,-6.09,10.91,-1.76,2.34,0.95
2025-12-17 14:30:57.994,-3.62,-6.26,10.14,-2.21,1.46,0.42
2025-12-17 14:30:58.017,-3.33,-6.35,7.78,-2.4,0.66,-0.12
2025-12-17 14:30:58.041,-3.81,-6.72,6.68,-2.61,0.22,-0.21
2025-12-17 14:30:58.063,-2.96,-6.45,7.42,-2.87,0.64,0.02
2025-12-17 14:30:58.086,-3.35,-6.28,6.86,-3.17,1.21,0.13
2025-12-17 14:30:58.109,-3.97,-8.55,6.39,-3.44,0.32,0.08
2025-12-17 14:30:58.132,-3.36,-8.53,4.18,-3.35,-1.03,-0.58
2025-12-17 14:30:58.162,-1.99,-9.38,2.76,-3.6,-0.42,-1.24
2025-12-17 14:30:58.178,-4.85,-10.29,2.76,-3.31,1.07,-1.9
2025-12-17 14:30:58.201,-4.06,-10.02,1.7,-3.56,1.4,-2.41
2025-12-17 14:30:58.224,-3.02,-8.91,1.63,-3.08,0.89,-1.9
2025-12-17 14:30:58.247,-3.26,-9.12,1.07,-2.62,0.11,-1.82
2025-12-17 14:30:58.270,-2.31,-9.57,-1.06,-2.22,0.74,-1.75
2025-12-17 14:30:58.293,-3.77,-8.27,-1.18,-2.06,1.25,-2.07
2025-12-17 14:30:58.316,-2.9,-7.95,-2.37,-1.58,1.19,-1.7
2025-12-17 14:30:58.339,-2.45,-8.3,-2.68,-1.12,0.77,-1.18
2025-12-17 14:30:58.362,-0.88,-8.63,-3.93,-0.58,0.29,-1.07
2025-12-17 14:30:58.385,0.08,-8.01,-3.73,-0.35,0.88,-1.08
2025-12-17 14:30:58.408,1.05,-7.57,-3.72,-0.22,0.94,-0.57
2025-12-17 14:30:58.432,0.97,-7.78,-3.47,-0.09,1.01,-0.28
2025-12-17 14:30:58.454,0.81,-8.48,-3.98,-0.06,1.35,-0.17
2025-12-17 14:30:58.477,1.43,-7.99,-3.38,-0.07,1.28,0.24
2025-12-17 14:30:58.500,1.86,-7.85,-3.75,0.13,1.61,0.29
2025-12-17 14:30:58.523,1.88,-8.49,-2.44,0.19,1.69,0.43
2025-12-17 14:30:58.546,2.03,-7.96,-2.45,0.12,1.6,0.64
2025-12-17 14:30:58.569,2.23,-9.0,-2.12,0.15,1.66,0.72
2025-12-17 14:30:58.592,2.69,-9.92,-1.45,-0.13,1.93,0.72
2025-12-17 14:30:58.615,4.32,-8.69,-0.64,-0.4,1.31,1.15
2025-12-17 14:30:58.638,3.71,-9.24,-2.21,-0.47,1.32,1.22
2025-12-17 14:30:58.661,2.91,-9.29,-2.65,-0.65,1.8,0.94
2025-12-17 14:30:58.684,1.27,-7.91,-1.31,-0.86,1.65,0.73
2025-12-17 14:30:58.707,2.81,-9.85,-1.08,-0.88,1.57,0.3
2025-12-17 14:30:58.730,3.8,-11.79,-2.32,-0.87,1.6,0.3
2025-12-17 14:30:58.753,3.95,-9.36,-0.96,-1.01,1.2,0.63
2025-12-17 14:30:58.777,-9.74,-22.85,14.23,0.31,-0.83,-0.03
2025-12-17 14:30:58.800,5.2,-9.84,2.65,6.68,-0.48,-1.87
2025-12-17 14:30:58.822,3.85,-10.88,1.87,4.72,-0.62,-0.6
2025-12-17 14:30:58.845,2.53,-8.46,1.2,3.12,-0.31,-0.17
2025-12-17 14:30:58.867,1.72,-8.75,1.93,1.77,0.48,-0.49
2025-12-17 14:30:58.891,3.13,-10.05,2.2,-0.24,1.28,0.14
2025-12-17 14:30:58.914,2.32,-9.55,1.66,-2.7,1.3,1.65
2025-12-17 14:30:58.937,1.7,-10.84,0.34,-1.84,1.6,1.18
2025-12-17 14:30:58.960,1.65,-12.1,0.11,-0.76,0.7,0.13
2025-12-17 14:30:58.983,3.02,-11.54,0.15,-0.37,0.33,-0.19
2025-12-17 14:30:59.006,2.39,-6.93,1.74,0.39,-0.31,-0.37
2025-12-17 14:30:59.029,2.63,-8.58,1.42,-0.22,-0.36,0.06
2025-12-17 14:30:59.052,2.87,-9.23,0.52,-0.52,-0.18,0.3
2025-12-17 14:30:59.075,2.35,-8.6,0.22,-0.7,-0.02,0.85
